Sample, clk, data, rst
2737824, 0, 1, 0
2737851, 1, 1, 0
2737882, 0, 1, 0
2737909, 1, 1, 0
2737940, 0, 1, 0
2737967, 1, 1, 0
2737998, 0, 1, 0
2738025, 1, 1, 0
2738056, 0, 1, 0
2738084, 1, 1, 0
2738115, 0, 1, 0
2738149, 1, 1, 0
2738180, 0, 1, 0
2738226, 1, 1, 0
2738257, 0, 1, 0
2738284, 1, 1, 0
2738316, 0, 1, 0
2738343, 1, 1, 0
2738374, 0, 1, 0
2738401, 1, 1, 0
2738432, 0, 1, 0
2738459, 1, 1, 0
2738490, 0, 1, 0
2738517, 1, 1, 0
2738548, 0, 1, 0
2738575, 1, 1, 0
2738606, 0, 1, 0
2738634, 1, 1, 0
2738665, 0, 1, 0
2738699, 1, 1, 0
2738730, 0, 1, 0
2738776, 1, 1, 0
2738807, 0, 1, 0
2738834, 1, 1, 0
2738865, 0, 1, 0
2738893, 1, 1, 0
2738924, 0, 1, 0
2738951, 1, 1, 0
2738982, 0, 1, 0
2739009, 1, 1, 0
2739040, 0, 1, 0
2739067, 1, 1, 0
2739098, 0, 1, 0
2739125, 1, 1, 0
2739156, 0, 1, 0
2739184, 1, 1, 0
2739214, 0, 1, 0
2739249, 1, 1, 0
2739280, 0, 1, 0
2739326, 1, 1, 0
2739357, 0, 1, 0
2739384, 1, 1, 0
2739415, 0, 1, 0
2739443, 1, 1, 0
2739474, 0, 1, 0
2739501, 1, 1, 0
2739532, 0, 1, 0
2739559, 1, 1, 0
2739590, 0, 1, 0
2739617, 1, 1, 0
2739648, 0, 1, 0
2739675, 1, 1, 0
2739706, 0, 1, 0
2739733, 1, 1, 0
2739764, 0, 1, 0
2739799, 1, 1, 0
2739829, 0, 1, 0
2739876, 1, 1, 0
2739907, 0, 1, 0
2739934, 1, 1, 0
2739965, 0, 1, 0
2739992, 1, 1, 0
2740023, 0, 1, 0
2740050, 1, 1, 0
2740081, 0, 1, 0
2740108, 1, 1, 0
2740139, 0, 1, 0
2740167, 1, 1, 0
2740197, 0, 1, 0
2740225, 1, 1, 0
2740256, 0, 1, 0
2740283, 1, 1, 0
2740314, 0, 1, 0
2740348, 1, 1, 0
2740379, 0, 1, 0
2740425, 1, 1, 0
2740456, 0, 1, 0
2740484, 1, 1, 0
2740515, 0, 1, 0
2740542, 1, 1, 0
2740573, 0, 1, 0
2740600, 1, 1, 0
2740631, 0, 1, 0
2740658, 1, 1, 0
2740689, 0, 1, 0
2740716, 1, 1, 0
2740747, 0, 1, 0
2740775, 1, 1, 0
2740806, 0, 1, 0
2740833, 1, 1, 0
2740864, 0, 1, 0
2740898, 1, 1, 0
2740929, 0, 1, 0
2740976, 1, 1, 0
2741006, 0, 1, 0
2741034, 1, 1, 0
2741065, 0, 1, 0
2741092, 1, 1, 0
2741123, 0, 1, 0
2741150, 1, 1, 0
2741181, 0, 1, 0
2741208, 1, 1, 0
2741239, 0, 1, 0
2741266, 1, 1, 0
2741297, 0, 1, 0
2741324, 1, 1, 0
2741355, 0, 1, 0
2741383, 1, 1, 0
2741414, 0, 1, 0
2741448, 1, 1, 0
2741479, 0, 1, 0
2741525, 1, 1, 0
2741556, 0, 1, 0
2741584, 1, 1, 0
2741615, 0, 1, 0
2741642, 1, 1, 0
2741673, 0, 1, 0
2741700, 1, 1, 0
2741731, 0, 1, 0
2741758, 1, 1, 0
2741789, 0, 1, 0
2741816, 1, 1, 0
2741847, 0, 1, 0
2741874, 1, 1, 0
2741905, 0, 1, 0
2741933, 1, 1, 0
2741964, 0, 1, 0
2741998, 1, 1, 0
2742029, 0, 1, 0
2742075, 1, 1, 0
2742106, 0, 1, 0
2742134, 1, 1, 0
2742165, 0, 1, 0
2742192, 1, 1, 0
2742223, 0, 1, 0
2742250, 1, 1, 0
2742281, 0, 1, 0
2742308, 1, 1, 0
2742339, 0, 1, 0
2742366, 1, 1, 0
2742397, 0, 1, 0
2742424, 1, 1, 0
2742455, 0, 1, 0
2742482, 1, 1, 0
2742513, 0, 1, 0
2742548, 1, 1, 0
2742579, 0, 1, 0
2742625, 1, 1, 0
2742656, 0, 1, 0
2742683, 1, 1, 0
2742714, 0, 1, 0
2742742, 1, 1, 0
2742772, 0, 1, 0
2742800, 1, 1, 0
2742831, 0, 1, 0
2742858, 1, 1, 0
2742889, 0, 1, 0
2742916, 1, 1, 0
2742947, 0, 1, 0
2742974, 1, 1, 0
2743005, 0, 1, 0
2743032, 1, 1, 0
2743063, 0, 1, 0
2743098, 1, 1, 0
2743128, 0, 1, 0
2743175, 1, 1, 0
2743206, 0, 1, 0
2743233, 1, 1, 0
2743264, 0, 1, 0
2743291, 1, 1, 0
2743322, 0, 1, 0
2743349, 1, 1, 0
2743380, 0, 1, 0
2743407, 1, 1, 0
2743438, 0, 1, 0
2743466, 1, 1, 0
2743497, 0, 1, 0
2743524, 1, 1, 0
2743555, 0, 1, 0
2743582, 1, 1, 0
2743613, 0, 1, 0
2743648, 1, 1, 0
2743678, 0, 1, 0
2743725, 1, 1, 0
2743756, 0, 1, 0
2743783, 1, 1, 0
2743814, 0, 1, 0
2743841, 1, 1, 0
2743872, 0, 1, 0
2743899, 1, 1, 0
2743930, 0, 1, 0
2743958, 1, 1, 0
2743988, 0, 1, 0
2744016, 1, 1, 0
2744047, 0, 1, 0
2744074, 1, 1, 0
2744105, 0, 1, 0
2744132, 1, 1, 0
2744163, 0, 1, 0
2744198, 1, 1, 0
2744228, 0, 1, 0
2744275, 1, 1, 0
2744306, 0, 1, 0
2744333, 1, 1, 0
2744364, 0, 1, 0
2744391, 1, 1, 0
2744422, 0, 1, 0
2744450, 1, 1, 0
2744480, 0, 1, 0
2744508, 1, 1, 0
2744538, 0, 1, 0
2744566, 1, 1, 0
2744597, 0, 1, 0
2744624, 1, 1, 0
2744655, 0, 1, 0
2744682, 1, 1, 0
2744713, 0, 1, 0
2744747, 1, 1, 0
2744778, 0, 1, 0
2744825, 1, 1, 0
2744855, 0, 1, 0
2744883, 1, 1, 0
2744914, 0, 1, 0
2744941, 1, 1, 0
2744972, 0, 1, 0
2744999, 1, 1, 0
2745030, 0, 1, 0
2745057, 1, 1, 0
2745088, 0, 1, 0
2745115, 1, 1, 0
2745146, 0, 1, 0
2745173, 1, 1, 0
2745204, 0, 1, 0
2745232, 1, 1, 0
2745263, 0, 1, 0
2745297, 1, 1, 0
2745328, 0, 1, 0
2745374, 1, 1, 0
2745405, 0, 1, 0
2745432, 1, 1, 0
2745463, 0, 1, 0
2745491, 1, 1, 0
2745522, 0, 1, 0
2745549, 1, 1, 0
2745580, 0, 1, 0
2745607, 1, 1, 0
2745638, 0, 1, 0
2745665, 1, 1, 0
2745696, 0, 1, 0
2745724, 1, 1, 0
2745754, 0, 1, 0
2745782, 1, 1, 0
2745813, 0, 1, 0
2745847, 1, 1, 0
2745878, 0, 1, 0
2745924, 1, 1, 0
2745955, 0, 1, 0
2745983, 1, 1, 0
2746013, 0, 1, 0
2746041, 1, 1, 0
2746072, 0, 1, 0
2746099, 1, 1, 0
2746130, 0, 1, 0
2746157, 1, 1, 0
2746188, 0, 1, 0
2746215, 1, 1, 0
2746246, 0, 1, 0
2746273, 1, 1, 0
2746304, 0, 1, 0
2746331, 1, 1, 0
2746362, 0, 1, 0
2746397, 1, 1, 0
2746427, 0, 1, 0
2746474, 1, 1, 0
2746505, 0, 1, 0
2746532, 1, 1, 0
2746563, 0, 1, 0
2746590, 1, 1, 0
2746621, 0, 1, 0
2746648, 1, 1, 0
2746679, 0, 1, 0
2746707, 1, 1, 0
2746738, 0, 1, 0
2746765, 1, 1, 0
2746796, 0, 1, 0
2746823, 1, 1, 0
2746854, 0, 1, 0
2746881, 1, 1, 0
2746912, 0, 1, 0
2746946, 1, 1, 0
2746977, 0, 1, 0
2747024, 1, 1, 0
2747055, 0, 1, 0
2747082, 1, 1, 0
2747113, 0, 1, 0
2747140, 1, 1, 0
2747171, 0, 1, 0
2747198, 1, 1, 0
2747229, 0, 1, 0
2747256, 1, 1, 0
2747287, 0, 1, 0
2747314, 1, 1, 0
2747345, 0, 1, 0
2747373, 1, 1, 0
2747404, 0, 1, 0
2747431, 1, 1, 0
2747462, 0, 1, 0
2747496, 1, 1, 0
2747527, 0, 1, 0
2747574, 1, 1, 0
2747605, 0, 1, 0
2747632, 1, 1, 0
2747663, 0, 1, 0
2747690, 1, 1, 0
2747721, 0, 1, 0
2747748, 1, 1, 0
2747779, 0, 1, 0
2747806, 1, 1, 0
2747837, 0, 1, 0
2747864, 1, 1, 0
2747895, 0, 1, 0
2747922, 1, 1, 0
2747953, 0, 1, 0
2747980, 1, 1, 0
2748011, 0, 1, 0
2748046, 1, 1, 0
2748076, 0, 1, 0
2748123, 1, 1, 0
2748154, 0, 1, 0
2748181, 1, 1, 0
2748212, 0, 1, 0
2748239, 1, 1, 0
2748270, 0, 1, 0
2748297, 1, 1, 0
2748328, 0, 1, 0
2748355, 1, 1, 0
2748386, 0, 1, 0
2748413, 1, 1, 0
2748444, 0, 1, 0
2748472, 1, 1, 0
2748503, 0, 1, 0
2748530, 1, 1, 0
2748561, 0, 1, 0
2748595, 1, 1, 0
2748626, 0, 1, 0
2748673, 1, 1, 0
2748703, 0, 1, 0
2748731, 1, 1, 0
2748762, 0, 1, 0
2748789, 1, 1, 0
2748820, 0, 1, 0
2748847, 1, 1, 0
2748878, 0, 1, 0
2748905, 1, 1, 0
2748936, 0, 1, 0
2748963, 1, 1, 0
2748994, 0, 1, 0
2749021, 1, 1, 0
2749052, 0, 1, 0
2749079, 1, 1, 0
2749110, 0, 1, 0
2749145, 1, 1, 0
2749176, 0, 1, 0
2749222, 1, 1, 0
2749253, 0, 1, 0
2749280, 1, 1, 0
2749311, 0, 1, 0
2749339, 1, 1, 0
2749370, 0, 1, 0
2749397, 1, 1, 0
2749428, 0, 1, 0
2749455, 1, 1, 0
2749486, 0, 1, 0
2749513, 1, 1, 0
2749544, 0, 1, 0
2749571, 1, 1, 0
2749602, 0, 1, 0
2749629, 1, 1, 0
2749660, 0, 1, 0
2749695, 1, 1, 0
2749725, 0, 1, 0
2749772, 1, 1, 0
2749803, 0, 1, 0
2749830, 1, 1, 0
2749861, 0, 1, 0
2749888, 1, 1, 0
2749919, 0, 1, 0
2749946, 1, 1, 0
2749977, 0, 1, 0
2750004, 1, 1, 0
2750035, 0, 1, 0
2750063, 1, 1, 0
2750094, 0, 1, 0
2750121, 1, 1, 0
2750152, 0, 1, 0
2750179, 1, 1, 0
2750210, 0, 1, 0
2750244, 1, 1, 0
2750275, 0, 1, 0
2750322, 1, 1, 0
2750353, 0, 1, 0
2750380, 1, 1, 0
2750411, 0, 1, 0
2750438, 1, 1, 0
2750469, 0, 1, 0
2750496, 1, 1, 0
2750527, 0, 1, 0
2750555, 1, 1, 0
2750585, 0, 1, 0
2750613, 1, 1, 0
2750644, 0, 1, 0
2750671, 1, 1, 0
2750702, 0, 1, 0
2750729, 1, 1, 0
2750760, 0, 1, 0
2750794, 1, 1, 0
2750825, 0, 1, 0
2888422, 0, 1, 1
2888462, 0, 0, 1
2888486, 1, 0, 1
2888512, 0, 0, 1
2888544, 1, 0, 1
2888569, 0, 0, 1
2888579, 0, 1, 1
2888603, 1, 1, 1
2888628, 0, 1, 1
2888661, 1, 1, 1
2888686, 0, 1, 1
2888695, 0, 0, 1
2888719, 1, 0, 1
2888744, 0, 0, 1
2888777, 1, 0, 1
2888802, 0, 0, 1
2888811, 0, 1, 1
2888835, 1, 1, 1
2888860, 0, 1, 1
2888893, 1, 1, 1
2888918, 0, 1, 1
2888958, 0, 0, 1
2888982, 1, 0, 1
2889007, 0, 0, 1
2889040, 1, 0, 1
2889065, 0, 0, 1
2889098, 1, 0, 1
2889123, 0, 0, 1
2889156, 1, 0, 1
2889181, 0, 0, 1
2889213, 1, 0, 1
2889239, 0, 0, 1
2889271, 1, 0, 1
2889296, 0, 0, 1
2889306, 0, 1, 1
2889329, 1, 1, 1
2889355, 0, 1, 1
2889388, 1, 1, 1
2889413, 0, 1, 1
2889453, 0, 0, 1
2889477, 1, 0, 1
2889502, 0, 0, 1
2889535, 1, 0, 1
2889560, 0, 0, 1
2889592, 1, 0, 1
2889618, 0, 0, 1
2889650, 1, 0, 1
2889675, 0, 0, 1
2889708, 1, 0, 1
2889733, 0, 0, 1
2889766, 1, 0, 1
2889791, 0, 0, 1
2889824, 1, 0, 1
2889849, 0, 0, 1
2889882, 1, 0, 1
2889907, 0, 0, 1
2889917, 0, 0, 0
2889943, 1, 0, 0
2889968, 0, 1, 0
2890010, 1, 1, 0
2890041, 0, 1, 0
2890068, 1, 1, 0
2890099, 0, 1, 0
2890126, 1, 1, 0
2890157, 0, 1, 0
2890184, 1, 1, 0
2890215, 0, 1, 0
2890242, 1, 1, 0
2890273, 0, 1, 0
2890301, 1, 1, 0
2890332, 0, 1, 0
2890359, 1, 1, 0
2890390, 0, 1, 0
2890417, 1, 1, 0
2890448, 0, 1, 0
2890482, 1, 1, 0
2890513, 0, 1, 0
2890560, 1, 1, 0
2890591, 0, 1, 0
2890618, 1, 1, 0
2890649, 0, 1, 0
2890676, 1, 1, 0
2890707, 0, 1, 0
2890734, 1, 1, 0
2890765, 0, 1, 0
2890792, 1, 1, 0
2890823, 0, 1, 0
2890850, 1, 1, 0
2890881, 0, 1, 0
2890908, 1, 1, 0
2890939, 0, 1, 0
2890967, 1, 1, 0
2890998, 0, 1, 0
2891032, 1, 1, 0
2891063, 0, 1, 0
2891109, 1, 1, 0
2891140, 0, 1, 0
2891167, 1, 1, 0
2891199, 0, 1, 0
2891226, 1, 1, 0
2891257, 0, 1, 0
2891284, 1, 1, 0
2891315, 0, 1, 0
2891342, 1, 1, 0
2891373, 0, 1, 0
2891400, 1, 1, 0
2891431, 0, 1, 0
2891458, 1, 1, 0
2891489, 0, 1, 0
2891517, 1, 1, 0
2891548, 0, 1, 0
2891582, 1, 1, 0
2891613, 0, 1, 0
2891659, 1, 1, 0
2891690, 0, 1, 0
2891717, 1, 1, 0
2891748, 0, 1, 0
2891775, 1, 1, 0
2891806, 0, 1, 0
2891834, 1, 1, 0
2891865, 0, 1, 0
2891892, 1, 1, 0
2891923, 0, 1, 0
2891950, 1, 1, 0
2891981, 0, 1, 0
2892008, 1, 1, 0
2892039, 0, 1, 0
2892067, 1, 1, 0
2892098, 0, 1, 0
2892132, 1, 1, 0
2892163, 0, 1, 0
2892209, 1, 1, 0
2892240, 0, 1, 0
2892267, 1, 1, 0
2892298, 0, 1, 0
2892326, 1, 1, 0
2892356, 0, 1, 0
2892384, 1, 1, 0
2892415, 0, 1, 0
2892442, 1, 1, 0
2892473, 0, 1, 0
2892500, 1, 1, 0
2892531, 0, 1, 0
2892558, 1, 1, 0
2892589, 0, 1, 0
2892616, 1, 1, 0
2892647, 0, 1, 0
2892682, 1, 1, 0
2892712, 0, 1, 0
2892759, 1, 1, 0
2892790, 0, 1, 0
2892817, 1, 1, 0
2892848, 0, 1, 0
2892875, 1, 1, 0
2892906, 0, 1, 0
2892933, 1, 1, 0
2892964, 0, 1, 0
2892992, 1, 1, 0
2893023, 0, 1, 0
2893050, 1, 1, 0
2893081, 0, 1, 0
2893108, 1, 1, 0
2893139, 0, 1, 0
2893166, 1, 1, 0
2893197, 0, 1, 0
2893232, 1, 1, 0
2893262, 0, 1, 0
2893309, 1, 1, 0
2893340, 0, 1, 0
2893367, 1, 1, 0
2893398, 0, 1, 0
2893425, 1, 1, 0
2893456, 0, 1, 0
2893483, 1, 1, 0
2893514, 0, 1, 0
2893542, 1, 1, 0
2893573, 0, 1, 0
2893600, 1, 1, 0
2893631, 0, 1, 0
2893658, 1, 1, 0
2893689, 0, 1, 0
2893716, 1, 1, 0
2893747, 0, 1, 0
2893781, 1, 1, 0
2893812, 0, 1, 0
2893859, 1, 1, 0
2893890, 0, 1, 0
2893917, 1, 1, 0
2893948, 0, 1, 0
2893975, 1, 1, 0
2894006, 0, 1, 0
2894033, 1, 1, 0
2894064, 0, 1, 0
2894092, 1, 1, 0
2894122, 0, 1, 0
2894150, 1, 1, 0
2894181, 0, 1, 0
2894208, 1, 1, 0
2894239, 0, 1, 0
2894266, 1, 1, 0
2894297, 0, 1, 0
2894331, 1, 1, 0
2894362, 0, 1, 0
2894409, 1, 1, 0
2894440, 0, 1, 0
2894467, 1, 1, 0
2894498, 0, 1, 0
2894525, 1, 1, 0
2894556, 0, 1, 0
2894583, 1, 1, 0
2894614, 0, 1, 0
2894641, 1, 1, 0
2894672, 0, 1, 0
2894699, 1, 1, 0
2894730, 0, 1, 0
2894758, 1, 1, 0
2894789, 0, 1, 0
2894816, 1, 1, 0
2894846, 0, 1, 0
2894881, 1, 1, 0
2894912, 0, 1, 0
2894958, 1, 1, 0
2894989, 0, 1, 0
2895017, 1, 1, 0
2895047, 0, 1, 0
2895075, 1, 1, 0
2895105, 0, 1, 0
2895133, 1, 1, 0
2895163, 0, 1, 0
2895191, 1, 1, 0
2895222, 0, 1, 0
2895249, 1, 1, 0
2895280, 0, 1, 0
2895307, 1, 1, 0
2895338, 0, 1, 0
2895365, 1, 1, 0
2895396, 0, 1, 0
2895430, 1, 1, 0
2895461, 0, 1, 0
2895508, 1, 1, 0
2895539, 0, 1, 0
2895566, 1, 1, 0
2895597, 0, 1, 0
2895624, 1, 1, 0
2895655, 0, 1, 0
2895682, 1, 1, 0
2895713, 0, 1, 0
2895740, 1, 1, 0
2895771, 0, 1, 0
2895798, 1, 1, 0
2895829, 0, 1, 0
2895856, 1, 1, 0
2895887, 0, 1, 0
2895915, 1, 1, 0
2895946, 0, 1, 0
2895980, 1, 1, 0
2896010, 0, 1, 0
2896057, 1, 1, 0
2896088, 0, 1, 0
2896115, 1, 1, 0
2896146, 0, 1, 0
2896173, 1, 1, 0
2896204, 0, 1, 0
2896231, 1, 1, 0
2896262, 0, 1, 0
2896290, 1, 1, 0
2896320, 0, 1, 0
2896348, 1, 1, 0
2896379, 0, 1, 0
2896406, 1, 1, 0
2896437, 0, 1, 0
2896464, 1, 1, 0
2896495, 0, 1, 0
2896529, 1, 1, 0
2896560, 0, 1, 0
2896607, 1, 1, 0
2896637, 0, 1, 0
2896665, 1, 1, 0
2896696, 0, 1, 0
2896723, 1, 1, 0
2896754, 0, 1, 0
2896781, 1, 1, 0
2896812, 0, 1, 0
2896839, 1, 1, 0
2896870, 0, 1, 0
2896897, 1, 1, 0
2896928, 0, 1, 0
2896956, 1, 1, 0
2896986, 0, 1, 0
2897014, 1, 1, 0
2897045, 0, 1, 0
2897079, 1, 1, 0
2897110, 0, 1, 0
2897156, 1, 1, 0
2897187, 0, 1, 0
2897215, 1, 1, 0
2897245, 0, 1, 0
2897273, 1, 1, 0
2897304, 0, 1, 0
2897331, 1, 1, 0
2897362, 0, 1, 0
2897389, 1, 1, 0
2897420, 0, 1, 0
2897447, 1, 1, 0
2897478, 0, 1, 0
2897505, 1, 1, 0
2897536, 0, 1, 0
2897563, 1, 1, 0
2897594, 0, 1, 0
2897628, 1, 1, 0
2897659, 0, 1, 0
2897706, 1, 1, 0
2897737, 0, 1, 0
2897764, 1, 1, 0
2897795, 0, 1, 0
2897822, 1, 1, 0
2897853, 0, 1, 0
2897880, 1, 1, 0
2897911, 0, 1, 0
2897938, 1, 1, 0
2897969, 0, 1, 0
2897996, 1, 1, 0
2898027, 0, 1, 0
2898055, 1, 1, 0
2898086, 0, 1, 0
2898113, 1, 1, 0
2898144, 0, 1, 0
2898178, 1, 1, 0
2898209, 0, 1, 0
2898255, 1, 1, 0
2898286, 0, 1, 0
2898313, 1, 1, 0
2898344, 0, 1, 0
2898371, 1, 1, 0
2898402, 0, 1, 0
2898430, 1, 1, 0
2898461, 0, 1, 0
2898488, 1, 1, 0
2898519, 0, 1, 0
2898546, 1, 1, 0
2898577, 0, 1, 0
2898604, 1, 1, 0
2898635, 0, 1, 0
2898662, 1, 1, 0
2898693, 0, 1, 0
2898728, 1, 1, 0
2898758, 0, 1, 0
2898805, 1, 1, 0
2898836, 0, 1, 0
2898863, 1, 1, 0
2898894, 0, 1, 0
2898921, 1, 1, 0
2898952, 0, 1, 0
2898980, 1, 1, 0
2899011, 0, 1, 0
2899038, 1, 1, 0
2899069, 0, 1, 0
2899096, 1, 1, 0
2899127, 0, 1, 0
2899154, 1, 1, 0
2899185, 0, 1, 0
2899213, 1, 1, 0
2899244, 0, 1, 0
2899278, 1, 1, 0
2899309, 0, 1, 0
2899355, 1, 1, 0
2899386, 0, 1, 0
2899414, 1, 1, 0
2899445, 0, 1, 0
2899472, 1, 1, 0
2899503, 0, 1, 0
2899530, 1, 1, 0
2899561, 0, 1, 0
2899588, 1, 1, 0
2899619, 0, 1, 0
2899646, 1, 1, 0
2899677, 0, 1, 0
2899704, 1, 1, 0
2899735, 0, 1, 0
2899763, 1, 1, 0
2899794, 0, 1, 0
2899828, 1, 1, 0
2899859, 0, 1, 0
2899905, 1, 1, 0
2899936, 0, 1, 0
2899963, 1, 1, 0
2899994, 0, 1, 0
2900022, 1, 1, 0
2900052, 0, 1, 0
2900080, 1, 1, 0
2900111, 0, 1, 0
2900138, 1, 1, 0
2900169, 0, 1, 0
2900196, 1, 1, 0
2900227, 0, 1, 0
2900254, 1, 1, 0
2900285, 0, 1, 0
2900312, 1, 1, 0
2900343, 0, 1, 0
2900378, 1, 1, 0
2900408, 0, 1, 0
2900455, 1, 1, 0
2900486, 0, 1, 0
2900513, 1, 1, 0
2900544, 0, 1, 0
2900571, 1, 1, 0
2900602, 0, 1, 0
2900629, 1, 1, 0
2900660, 0, 1, 0
2900688, 1, 1, 0
2900718, 0, 1, 0
2900746, 1, 1, 0
2900777, 0, 1, 0
2900804, 1, 1, 0
2900835, 0, 1, 0
2900862, 1, 1, 0
2900893, 0, 1, 0
2900927, 1, 1, 0
2900958, 0, 1, 0
2901005, 1, 1, 0
2901036, 0, 1, 0
2901063, 1, 1, 0
2901094, 0, 1, 0
2901121, 1, 1, 0
2901152, 0, 1, 0
2901179, 1, 1, 0
2901210, 0, 1, 0
2901238, 1, 1, 0
2901268, 0, 1, 0
2901296, 1, 1, 0
2901327, 0, 1, 0
2901354, 1, 1, 0
2901385, 0, 1, 0
2901412, 1, 1, 0
2901443, 0, 1, 0
2901477, 1, 1, 0
2901508, 0, 1, 0
2901554, 1, 1, 0
2901585, 0, 1, 0
2901613, 1, 1, 0
2901643, 0, 1, 0
2901671, 1, 1, 0
2901702, 0, 1, 0
2901729, 1, 1, 0
2901760, 0, 1, 0
2901787, 1, 1, 0
2901818, 0, 1, 0
2901845, 1, 1, 0
2901876, 0, 1, 0
2901903, 1, 1, 0
2901934, 0, 1, 0
2901961, 1, 1, 0
2901992, 0, 1, 0
2902027, 1, 1, 0
2902058, 0, 1, 0
2902104, 1, 1, 0
2902135, 0, 1, 0
2902162, 1, 1, 0
2902193, 0, 1, 0
2902220, 1, 1, 0
2902251, 0, 1, 0
2902279, 1, 1, 0
2902309, 0, 1, 0
2902337, 1, 1, 0
2902368, 0, 1, 0
2902395, 1, 1, 0
2902426, 0, 1, 0
2902453, 1, 1, 0
2902484, 0, 1, 0
2902511, 1, 1, 0
2902542, 0, 1, 0
2902576, 1, 1, 0
2902607, 0, 1, 0
2902654, 1, 1, 0
2902685, 0, 1, 0
2902712, 1, 1, 0
2902743, 0, 1, 0
2902770, 1, 1, 0
2902801, 0, 1, 0
2902828, 1, 1, 0
2902859, 0, 1, 0
2902887, 1, 1, 0
2902917, 0, 1, 0
2902945, 1, 1, 0
2902976, 0, 1, 0
2903003, 1, 1, 0
2903034, 0, 1, 0
2903061, 1, 1, 0
2903092, 0, 1, 0
2903126, 1, 1, 0
2903157, 0, 1, 0
2903204, 1, 1, 0
2903234, 0, 1, 0
2903262, 1, 1, 0
2903293, 0, 1, 0
2903320, 1, 1, 0
2903351, 0, 1, 0
2903378, 1, 1, 0
2903409, 0, 1, 0
2903436, 1, 1, 0
2903467, 0, 1, 0
2903494, 1, 1, 0
2903525, 0, 1, 0
2903553, 1, 1, 0
2903584, 0, 1, 0
2903611, 1, 1, 0
2903642, 0, 1, 0
2903676, 1, 1, 0
2903707, 0, 1, 0
2903754, 1, 1, 0
2903785, 0, 1, 0
2903812, 1, 1, 0
2903843, 0, 1, 0
2903870, 1, 1, 0
2903901, 0, 1, 0
2903928, 1, 1, 0
2903959, 0, 1, 0
2903986, 1, 1, 0
2904017, 0, 1, 0
2904044, 1, 1, 0
2904075, 0, 1, 0
2904102, 1, 1, 0
2904133, 0, 1, 0
2904161, 1, 1, 0
2904192, 0, 1, 0
2904226, 1, 1, 0
2904257, 0, 1, 0
2904303, 1, 1, 0
2904334, 0, 1, 0
2904361, 1, 1, 0
2904392, 0, 1, 0
2904420, 1, 1, 0
2904450, 0, 1, 0
2904478, 1, 1, 0
2904508, 0, 1, 0
2904536, 1, 1, 0
2904567, 0, 1, 0
2904594, 1, 1, 0
2904625, 0, 1, 0
2904652, 1, 1, 0
2904683, 0, 1, 0
2904710, 1, 1, 0
2904741, 0, 1, 0
2904775, 1, 1, 0
2904806, 0, 1, 0
2904853, 1, 1, 0
2904883, 0, 1, 0
2904911, 1, 1, 0
2904942, 0, 1, 0
2904969, 1, 1, 0
2905000, 0, 1, 0
2905027, 1, 1, 0
2905058, 0, 1, 0
2905085, 1, 1, 0
2905116, 0, 1, 0
2905143, 1, 1, 0
2905174, 0, 1, 0
2905201, 1, 1, 0
2905232, 0, 1, 0
2905260, 1, 1, 0
2905291, 0, 1, 0
2905325, 1, 1, 0
2905356, 0, 1, 0
2905402, 1, 1, 0
2905433, 0, 1, 0
2905460, 1, 1, 0
2905491, 0, 1, 0
2905519, 1, 1, 0
2905550, 0, 1, 0
2905577, 1, 1, 0
2905608, 0, 1, 0
2905635, 1, 1, 0
2905666, 0, 1, 0
2905693, 1, 1, 0
2905724, 0, 1, 0
2905751, 1, 1, 0
2905782, 0, 1, 0
2905809, 1, 1, 0
2905840, 0, 1, 0
2905875, 1, 1, 0
2905905, 0, 1, 0
2905952, 1, 1, 0
2905983, 0, 1, 0
2906010, 1, 1, 0
2906041, 0, 1, 0
2906068, 1, 1, 0
2906099, 0, 1, 0
2906126, 1, 1, 0
2906157, 0, 1, 0
2906184, 1, 1, 0
2906215, 0, 1, 0
2906243, 1, 1, 0
2906274, 0, 1, 0
2906301, 1, 1, 0
2906332, 0, 1, 0
2906359, 1, 1, 0
2906390, 0, 1, 0
2906424, 1, 1, 0
2906455, 0, 1, 0
2906502, 1, 1, 0
2906533, 0, 1, 0
2906560, 1, 1, 0
2906591, 0, 1, 0
2906618, 1, 1, 0
2906649, 0, 1, 0
2906676, 1, 1, 0
2906707, 0, 1, 0
2906735, 1, 1, 0
2906766, 0, 1, 0
2906793, 1, 1, 0
2906824, 0, 1, 0
2906851, 1, 1, 0
2906882, 0, 1, 0
2906909, 1, 1, 0
2906940, 0, 1, 0
2906975, 1, 1, 0
2907005, 0, 1, 0
2907052, 1, 1, 0
2907083, 0, 1, 0
2907110, 1, 1, 0
2907141, 0, 1, 0
2907168, 1, 1, 0
2907199, 0, 1, 0
2907226, 1, 1, 0
2907257, 0, 1, 0
2907285, 1, 1, 0
2907316, 0, 1, 0
2907343, 1, 1, 0
2907374, 0, 1, 0
2907401, 1, 1, 0
2907432, 0, 1, 0
2907459, 1, 1, 0
2907490, 0, 1, 0
2907524, 1, 1, 0
2907555, 0, 1, 0
2907601, 1, 1, 0
2907632, 0, 1, 0
2907659, 1, 1, 0
2907690, 0, 1, 0
2907718, 1, 1, 0
2907749, 0, 1, 0
2907776, 1, 1, 0
2907807, 0, 1, 0
2907834, 1, 1, 0
2907865, 0, 1, 0
2907892, 1, 1, 0
2907923, 0, 1, 0
2907950, 1, 1, 0
2907981, 0, 1, 0
